carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2023-01-14,840,N920AK,SJC,15:15:00,17:19:00,315,309,124,17:50:00,31,0,0,0,0,118
AS,2023-01-14,848,N937AK,SEA,23:55:00,00:09:00,355,340,14,00:32:00,23,0,0,0,0,0
AS,2023-01-14,852,N938AK,LAX,22:30:00,22:41:00,335,316,11,23:04:00,23,0,0,0,0,0
AS,2023-01-14,858,N933AK,PDX,22:20:00,22:29:00,335,306,9,22:52:00,23,0,0,0,0,0
AS,2023-01-14,864,N921AK,SAN,13:10:00,13:51:00,336,339,41,14:15:00,24,4,0,3,0,37
AS,2023-01-14,866,N487AS,LAX,16:15:00,16:08:00,335,319,-7,16:37:00,29,0,0,0,0,0
AS,2023-01-14,876,N512AS,SFO,14:40:00,14:54:00,310,308,14,15:18:00,24,0,0,0,0,0
AS,2023-01-14,888,N469AS,SEA,12:10:00,12:35:00,358,346,25,12:58:00,23,0,0,0,0,0
AS,2023-01-14,896,N976AK,SEA,13:45:00,13:58:00,358,339,13,14:20:00,22,0,0,0,0,0
AS,2023-01-15,802,N409AS,SEA,21:05:00,21:04:00,355,330,-1,21:21:00,17,0,0,0,0,0
AS,2023-01-15,828,N403AS,ANC,23:45:00,00:05:00,368,343,20,00:20:00,15,0,0,0,0,0
AS,2023-01-15,830,N918AK,SJC,12:50:00,12:49:00,315,299,-1,13:18:00,29,0,0,0,0,0
AS,2023-01-15,834,N469AS,PDX,16:50:00,17:09:00,344,319,19,17:30:00,21,0,0,0,0,0
AS,2023-01-15,848,N972AK,SEA,23:55:00,00:29:00,355,348,34,00:50:00,21,0,0,0,0,27
AS,2023-01-15,852,N483AS,LAX,22:30:00,22:23:00,335,302,-7,22:46:00,23,0,0,0,0,0
AS,2023-01-15,858,N570AS,PDX,22:20:00,22:28:00,335,324,8,22:52:00,24,0,0,0,0,0
AS,2023-01-15,866,N924AK,LAX,16:15:00,16:55:00,335,315,40,17:16:00,21,20,0,0,0,0
AS,2023-01-15,876,N557AS,SFO,14:40:00,15:19:00,310,300,39,15:42:00,23,29,0,0,0,0
AS,2023-01-15,888,N933AK,SEA,12:10:00,12:59:00,358,344,49,13:25:00,26,0,0,0,0,35
AS,2023-01-15,892,N468AS,SAN,15:15:00,15:51:00,336,349,36,16:25:00,34,36,0,13,0,0
AS,2023-01-15,896,N935AK,SEA,13:45:00,14:33:00,358,347,48,14:58:00,25,37,0,0,0,0
AS,2023-01-16,802,N442AS,SEA,21:05:00,21:10:00,355,336,5,21:38:00,28,0,0,0,0,0
AS,2023-01-16,828,N291BT,ANC,23:45:00,00:06:00,368,369,21,00:34:00,28,0,0,1,0,21
AS,2023-01-16,834,N975AK,PDX,16:50:00,16:48:00,344,318,-2,17:04:00,16,0,0,0,0,0
AS,2023-01-16,848,N491AS,SEA,23:55:00,23:54:00,355,355,-1,00:15:00,21,0,0,0,0,0
AS,2023-01-16,866,N472AS,LAX,16:15:00,16:08:00,335,316,-7,16:29:00,21,0,0,0,0,0
AS,2023-01-16,876,N584AS,SFO,14:40:00,14:42:00,310,295,2,15:02:00,20,0,0,0,0,0
AS,2023-01-16,888,N946AK,SEA,12:10:00,12:08:00,358,331,-2,12:24:00,16,0,0,0,0,0
AS,2023-01-16,892,N594AS,SAN,15:15:00,15:18:00,336,311,3,15:34:00,16,0,0,0,0,0
AS,2023-01-16,896,N935AK,SEA,13:45:00,13:43:00,358,341,-2,14:05:00,22,0,0,0,0,0
AS,2023-01-17,802,N423AS,SEA,21:05:00,20:59:00,355,332,-6,21:23:00,24,0,0,0,0,0
AS,2023-01-17,828,N459AS,ANC,23:45:00,23:42:00,368,353,-3,00:06:00,24,0,0,0,0,0
AS,2023-01-17,830,N479AS,SJC,12:50:00,12:42:00,315,289,-8,12:59:00,17,0,0,0,0,0
AS,2023-01-17,834,N491AS,PDX,16:50:00,00:00:00,344,0,0,00:00:00,0,0,0,0,0,0
AS,2023-01-17,848,N419AS,SEA,23:55:00,00:08:00,355,351,13,00:32:00,24,0,0,0,0,0
AS,2023-01-17,852,N929AK,LAX,22:30:00,22:41:00,335,328,11,23:09:00,28,0,0,0,0,0
AS,2023-01-17,858,N924AK,PDX,22:20:00,22:25:00,335,321,5,22:48:00,23,0,0,0,0,0
AS,2023-01-17,866,N975AK,LAX,16:15:00,16:40:00,335,310,25,17:02:00,22,0,0,0,0,0
AS,2023-01-17,876,N486AS,SFO,14:40:00,14:34:00,310,305,-6,15:01:00,27,0,0,0,0,0
AS,2023-01-17,888,N495AS,SEA,12:10:00,12:12:00,358,351,2,12:41:00,29,0,0,0,0,0
