Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): February
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2024

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","02/14/2024","0892","N486AS","SAN","13:55","13:58","340","345","3","14:46","48","0","0","0","0","0"
"AS","02/15/2024","0802","N530AS","SEA","21:20","23:58","358","320","158","00:31","33","0","0","0","0","120"
"AS","02/15/2024","0804","N960AK","PAE","13:59","15:26","340","309","87","15:44","18","56","0","0","0","0"
"AS","02/15/2024","0816","N483AS","SEA","12:32","12:33","363","333","1","13:00","27","0","0","0","0","0"
"AS","02/15/2024","0828","N913AK","ANC","23:05","00:02","380","344","57","00:25","23","0","0","0","0","21"
"AS","02/15/2024","0830","N958AK","SJC","14:57","16:32","317","277","95","16:54","22","0","0","0","0","55"
"AS","02/15/2024","0834","N433AS","PDX","13:32","15:43","342","296","131","16:02","19","0","0","0","0","85"
"AS","02/15/2024","0848","N917AK","SEA","23:59","00:35","357","313","36","00:54","19","0","0","0","0","0"
"AS","02/15/2024","0866","N966AK","LAX","16:30","17:20","329","301","50","17:38","18","22","0","0","0","0"
"AS","02/15/2024","0876","N983AK","SFO","16:50","17:39","309","276","49","18:04","25","0","0","0","0","16"
"AS","02/15/2024","0888","N964AK","SEA","07:00","06:53","359","315","-7","07:11","18","0","0","0","0","0"
"AS","02/15/2024","0892","N538AS","SAN","11:52","12:00","333","320","8","12:28","28","0","0","0","0","0"
"AS","02/15/2024","0896","N589AS","SEA","15:25","15:20","363","328","-5","15:56","36","0","0","0","0","0"
"AS","02/16/2024","0802","N558AS","SEA","21:20","22:25","358","305","65","22:42","17","0","0","0","0","0"
"AS","02/16/2024","0804","N949AK","PAE","13:59","14:08","340","323","9","14:32","24","0","0","0","0","0"
"AS","02/16/2024","0816","N966AK","SEA","12:32","12:30","363","316","-2","12:56","26","0","0","0","0","0"
"AS","02/16/2024","0828","N956AK","ANC","23:05","23:22","380","358","17","23:46","24","0","0","0","0","0"
"AS","02/16/2024","0830","N596AS","SJC","14:57","15:38","317","267","41","16:01","23","0","0","0","0","0"
"AS","02/16/2024","0834","N985AK","PDX","13:32","14:01","342","298","29","14:30","29","0","0","0","0","0"
"AS","02/16/2024","0848","N529AS","SEA","23:59","23:59","357","313","0","00:17","18","0","0","0","0","0"
"AS","02/16/2024","0866","N969AK","LAX","16:30","17:34","329","273","64","17:54","20","0","0","0","0","0"
"AS","02/16/2024","0876","N921AK","SFO","16:50","17:21","309","256","31","17:41","20","0","0","0","0","0"
"AS","02/16/2024","0888","N709AL","SEA","07:00","00:00","359","0","0","00:00","0","0","0","0","0","0"
"AS","02/16/2024","0892","N958AK","SAN","11:52","12:31","333","297","39","12:55","24","0","0","0","0","0"
"AS","02/16/2024","0896","N915AK","SEA","15:25","16:21","363","320","56","16:41","20","0","0","0","0","0"
"AS","02/17/2024","0802","N530AS","SEA","21:20","21:39","358","313","19","21:58","19","0","0","0","0","0"
"AS","02/17/2024","0804","N915AK","PAE","13:59","14:13","340","340","14","14:42","29","0","0","0","0","0"
"AS","02/17/2024","0816","N982AK","SEA","12:32","13:11","363","323","39","13:33","22","0","0","0","0","0"
"AS","02/17/2024","0828","N971AK","ANC","23:05","22:58","380","377","-7","23:22","24","0","0","0","0","0"
"AS","02/17/2024","0830","N949AK","SJC","14:57","15:23","317","258","26","15:42","19","0","0","0","0","0"
"AS","02/17/2024","0834","N984AK","PDX","13:32","14:22","342","299","50","14:40","18","0","0","0","0","0"
"AS","02/17/2024","0848","N579AS","SEA","23:54","23:44","356","322","-10","00:04","20","0","0","0","0","0"
"AS","02/17/2024","0866","N953AK","LAX","16:30","17:44","329","269","74","18:01","17","0","0","0","0","0"
"AS","02/17/2024","0876","N467AS","SFO","16:50","17:13","309","271","23","17:34","21","0","0","0","0","0"
"AS","02/17/2024","0888","N990AK","SEA","07:00","06:59","359","319","-1","07:17","18","0","0","0","0","0"
"AS","02/17/2024","0892","N943AK","SAN","11:52","13:03","333","273","71","13:24","21","0","0","0","0","0"
"AS","02/17/2024","0896","N958AK","SEA","15:25","16:28","363","327","63","16:44","16","0","0","0","0","27"
"AS","02/18/2024","0802","N974AK","SEA","21:20","21:10","358","339","-10","21:29","19","0","0","0","0","0"
"AS","02/18/2024","0804","N933AK","PAE","13:59","13:54","340","350","-5","14:15","21","0","0","0","0","0"
"AS","02/18/2024","0816","N973AK","SEA","12:32","12:23","363","353","-9","12:53","30","0","0","0","0","0"
"AS","02/18/2024","0828","N706AL","ANC","23:05","23:03","380","370","-2","23:22","19","0","0","0","0","0"
"AS","02/18/2024","0830","N915AK","SJC","14:57","15:06","317","277","9","15:29","23","0","0","0","0","0"
"AS","02/18/2024","0834","N481AS","PDX","13:32","15:37","342","362","125","16:30","53","125","0","20","0","0"
"AS","02/18/2024","0848","N937AK","SEA","23:59","23:50","357","349","-9","00:10","20","0","0","0","0","0"
"AS","02/18/2024","0866","N566AS","LAX","16:30","17:56","329","278","86","18:11","15","0","0","0","0","35"
"AS","02/18/2024","0876","N419AS","SFO","16:50","16:47","309","305","-3","17:21","34","0","0","0","0","0"
