Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): November
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","11/12/2023","0820","N933AK","SAN","13:40","13:38","342","325","-2","13:59","21","0","0","0","0","0"
"AS","11/12/2023","0828","N990AK","ANC","23:00","00:31","362","0","91","00:46","15","0","0","0","0","0"
"AS","11/12/2023","0830","N984AK","SJC","13:05","12:47","318","305","-18","13:17","30","0","0","0","0","0"
"AS","11/12/2023","0834","N958AK","PDX","16:40","16:58","339","320","18","17:16","18","0","0","0","0","0"
"AS","11/12/2023","0848","N483AS","SEA","00:30","00:21","355","339","-9","00:46","25","0","0","0","0","0"
"AS","11/12/2023","0866","N407AS","LAX","16:15","16:21","342","314","6","16:39","18","0","0","0","0","0"
"AS","11/12/2023","0876","N964AK","SFO","11:35","11:23","320","288","-12","11:42","19","0","0","0","0","0"
"AS","11/12/2023","0884","N941AK","SEA","12:00","12:09","359","347","9","12:33","24","0","0","0","0","0"
"AS","11/12/2023","0896","N978AK","SEA","15:10","15:05","358","344","-5","15:26","21","0","0","0","0","0"
"AS","11/13/2023","0802","N434AS","SEA","21:10","21:48","358","349","38","22:07","19","0","0","0","0","29"
"AS","11/13/2023","0804","N486AS","SFO","23:33","23:23","317","303","-10","23:54","31","0","0","0","0","0"
"AS","11/13/2023","0816","N492AS","SEA","08:00","08:10","360","354","10","08:36","26","0","0","0","0","0"
"AS","11/13/2023","0828","N936AK","ANC","23:00","23:18","362","422","18","23:46","28","0","18","60","0","0"
"AS","11/13/2023","0830","N953AK","SJC","13:40","13:34","318","295","-6","13:58","24","0","0","0","0","0"
"AS","11/13/2023","0834","N495AS","PDX","16:40","16:53","339","334","13","17:19","26","0","0","0","0","0"
"AS","11/13/2023","0848","N585AS","SEA","00:30","00:24","355","371","-6","00:58","34","0","0","0","0","0"
"AS","11/13/2023","0866","N435AS","LAX","16:15","16:23","342","313","8","16:43","20","0","0","0","0","0"
"AS","11/13/2023","0876","N407AS","SFO","12:00","11:50","320","305","-10","12:21","31","0","0","0","0","0"
"AS","11/13/2023","0884","N483AS","SEA","11:35","11:24","359","373","-11","12:06","42","0","0","0","0","0"
"AS","11/13/2023","0892","N982AK","SAN","14:19","14:13","342","343","-6","14:31","18","0","0","0","0","0"
"AS","11/13/2023","0896","N402AS","SEA","15:10","15:39","358","339","29","15:56","17","0","0","0","0","0"
"AS","11/14/2023","0802","N960AK","SEA","21:10","21:09","358","367","-1","21:35","26","0","0","0","0","0"
"AS","11/14/2023","0804","N946AK","SFO","23:33","23:31","317","310","-2","23:56","25","0","0","0","0","0"
"AS","11/14/2023","0816","N937AK","SEA","08:00","07:56","360","389","-4","08:35","39","0","0","25","0","0"
"AS","11/14/2023","0828","N964AK","ANC","23:00","23:00","362","365","0","23:26","26","0","0","0","0","0"
"AS","11/14/2023","0830","N440AS","SJC","13:40","13:32","318","301","-8","13:54","22","0","0","0","0","0"
"AS","11/14/2023","0834","N483AS","PDX","16:40","17:11","339","341","31","17:31","20","0","0","2","0","31"
"AS","11/14/2023","0848","N990AK","SEA","00:30","00:40","355","343","10","00:54","14","0","0","0","0","0"
"AS","11/14/2023","0866","N963AK","LAX","16:15","16:32","342","327","17","17:11","39","0","0","0","0","0"
"AS","11/14/2023","0876","N442AS","SFO","12:00","11:52","320","295","-8","12:09","17","0","0","0","0","0"
"AS","11/14/2023","0884","N703AL","SEA","11:35","11:28","359","365","-7","11:49","21","0","0","0","0","0"
"AS","11/14/2023","0892","N530AS","SAN","14:19","14:13","342","315","-6","14:39","26","0","0","0","0","0"
"AS","11/14/2023","0896","N982AK","SEA","15:10","15:16","358","369","6","15:40","24","0","0","11","0","6"
"AS","11/15/2023","0802","N943AK","SEA","21:10","21:07","358","388","-3","21:36","29","0","0","27","0","0"
"AS","11/15/2023","0804","N423AS","SFO","23:33","23:11","317","309","-22","23:38","27","0","0","0","0","0"
"AS","11/15/2023","0816","N954AK","SEA","08:00","07:56","360","371","-4","08:14","18","0","0","0","0","0"
"AS","11/15/2023","0828","N464AS","ANC","23:00","22:52","362","353","-8","23:13","21","0","0","0","0","0"
"AS","11/15/2023","0830","N915AK","SJC","13:40","13:31","318","318","-9","13:57","26","0","0","0","0","0"
"AS","11/15/2023","0834","N495AS","PDX","16:40","17:34","339","386","54","18:06","32","54","0","47","0","0"
"AS","11/15/2023","0848","N936AK","SEA","00:30","00:29","355","363","-1","00:47","18","0","0","0","0","0"
"AS","11/15/2023","0866","N934AK","LAX","16:15","16:03","342","339","-12","16:28","25","0","0","0","0","0"
"AS","11/15/2023","0876","N963AK","SFO","12:00","11:48","320","323","-12","12:22","34","0","0","0","0","0"
"AS","11/15/2023","0884","N975AK","SEA","11:35","11:29","359","402","-6","11:59","30","0","0","37","0","0"
"AS","11/15/2023","0892","N440AS","SAN","14:19","14:24","342","336","5","14:52","28","0","0","0","0","0"
"AS","11/15/2023","0896","N928AK","SEA","15:10","15:13","358","382","3","15:31","18","0","0","27","0","0"
"AS","11/16/2023","0802","N943AK","SEA","21:10","21:08","358","368","-2","21:27","19","0","0","0","0","0"
"AS","11/16/2023","0804","N947AK","SFO","23:33","23:15","317","350","-18","23:47","32","0","0","15","0","0"
"AS","11/16/2023","0816","N409AS","SEA","08:00","07:58","360","384","-2","08:42","44","0","0","22","0","0"
"AS","11/16/2023","0828","N402AS","ANC","23:00","22:42","362","379","-18","23:10","28","0","0","0","0","0"
"AS","11/16/2023","0830","N935AK","SJC","13:40","13:32","318","317","-8","13:59","27","0","0","0","0","0"
