carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2024-04-15,876,N978AK,SFO,12:15:00,12:22:00,315,302,7,12:46:00,24,0,0,0,0,0
AS,2024-04-15,888,N985AK,SEA,07:00:00,07:14:00,357,327,14,07:37:00,23,0,0,0,0,0
AS,2024-04-15,892,N960AK,SAN,10:45:00,10:36:00,340,332,-9,11:11:00,35,0,0,0,0,0
AS,2024-04-16,802,N933AK,SEA,21:20:00,22:33:00,348,344,73,22:58:00,25,69,0,0,0,0
AS,2024-04-16,804,N961AK,SJC,12:51:00,12:47:00,309,300,-4,13:11:00,24,0,0,0,0,0
AS,2024-04-16,816,N491AS,SEA,10:41:00,10:48:00,351,337,7,11:09:00,21,0,0,0,0,0
AS,2024-04-16,828,N971AK,ANC,22:22:00,23:26:00,365,351,64,23:44:00,18,50,0,0,0,0
AS,2024-04-16,834,N588AS,PDX,12:08:00,12:16:00,337,341,8,12:49:00,33,0,0,0,0,0
AS,2024-04-16,849,N960AK,PAE,14:27:00,14:36:00,338,349,9,15:00:00,24,0,0,11,0,9
AS,2024-04-16,866,N467AS,LAX,15:24:00,15:25:00,334,305,1,15:40:00,15,0,0,0,0,0
AS,2024-04-16,876,N977AK,SFO,13:59:00,14:01:00,317,309,2,14:32:00,31,0,0,0,0,0
AS,2024-04-16,888,N983AK,SEA,07:00:00,07:48:00,354,337,48,08:08:00,20,0,0,31,0,0
AS,2024-04-16,892,N709AL,SAN,11:08:00,11:03:00,335,341,-5,11:43:00,40,0,0,0,0,0
AS,2024-04-16,896,N931AK,SEA,15:59:00,16:06:00,348,329,7,16:25:00,19,0,0,0,0,0
AS,2024-04-17,802,N946AK,SEA,21:20:00,21:14:00,348,348,-6,21:46:00,32,0,0,0,0,0
AS,2024-04-17,816,N961AK,SEA,10:41:00,12:18:00,351,341,97,12:44:00,26,0,0,0,0,87
AS,2024-04-17,828,N953AK,ANC,22:22:00,22:44:00,365,346,22,23:13:00,29,0,0,0,0,0
AS,2024-04-17,830,N453AS,SJC,12:51:00,00:00:00,309,0,0,00:00:00,0,0,0,0,0,0
AS,2024-04-17,834,N924AK,PDX,12:08:00,14:21:00,337,325,133,14:42:00,21,4,0,0,0,117
AS,2024-04-17,849,N708AL,PAE,14:27:00,15:30:00,338,347,63,16:00:00,30,0,0,9,0,63
AS,2024-04-17,866,N459AS,LAX,15:24:00,17:14:00,334,313,110,17:38:00,24,0,0,0,0,89
AS,2024-04-17,876,N960AK,SFO,13:59:00,14:33:00,317,297,34,14:52:00,19,0,0,0,0,0
AS,2024-04-17,888,N985AK,SEA,07:00:00,07:35:00,354,352,35,08:08:00,33,33,0,0,0,0
AS,2024-04-17,892,N467AS,SAN,11:08:00,13:20:00,335,316,132,13:38:00,18,0,0,0,0,113
AS,2024-04-17,896,N435AS,SEA,15:59:00,18:23:00,348,331,144,18:40:00,17,0,0,0,0,127
AS,2024-04-18,802,N483AS,SEA,21:20:00,21:34:00,348,346,14,22:04:00,30,0,0,0,0,0
AS,2024-04-18,816,N952AK,SEA,10:41:00,10:34:00,351,343,-7,10:57:00,23,0,0,0,0,0
AS,2024-04-18,828,N536AS,ANC,22:22:00,22:50:00,365,355,28,23:11:00,21,0,0,0,0,18
AS,2024-04-18,830,N933AK,SJC,12:51:00,13:03:00,309,307,12,13:22:00,19,0,0,0,0,0
AS,2024-04-18,834,N585AS,PDX,12:08:00,12:01:00,337,340,-7,12:33:00,32,0,0,0,0,0
AS,2024-04-18,849,N492AS,PAE,14:27:00,17:25:00,338,325,178,17:42:00,17,0,0,0,0,165
AS,2024-04-18,866,N969AK,LAX,15:24:00,15:27:00,334,383,3,15:54:00,27,0,0,52,0,0
AS,2024-04-18,876,N423AS,SFO,13:59:00,14:17:00,317,311,18,14:35:00,18,0,0,0,0,0
AS,2024-04-18,888,N936AK,SEA,07:00:00,06:52:00,354,338,-8,07:13:00,21,0,0,0,0,0
AS,2024-04-18,892,N461AS,SAN,11:08:00,11:01:00,335,326,-7,11:31:00,30,0,0,0,0,0
AS,2024-04-18,896,N960AK,SEA,15:59:00,16:23:00,348,329,24,16:43:00,20,0,0,0,0,0
AS,2024-04-19,802,N491AS,SEA,20:30:00,20:32:00,348,330,2,21:01:00,29,0,0,0,0,0
AS,2024-04-19,816,N481AS,SEA,10:41:00,11:27:00,351,331,46,11:50:00,23,26,0,0,0,0
AS,2024-04-19,828,N938AK,ANC,22:22:00,22:21:00,365,355,-1,22:51:00,30,0,0,0,0,0
AS,2024-04-19,830,N978AK,SJC,12:51:00,13:42:00,309,293,51,14:04:00,22,0,0,0,0,35
AS,2024-04-19,834,N596AS,PDX,12:08:00,12:27:00,337,316,19,12:47:00,20,0,0,0,0,0
AS,2024-04-19,849,N985AK,PAE,14:27:00,14:53:00,338,326,26,15:12:00,19,0,0,0,0,0
AS,2024-04-19,866,N407AS,LAX,15:24:00,15:20:00,334,328,-4,15:44:00,24,0,0,0,0,0
AS,2024-04-19,876,N434AS,SFO,13:59:00,16:22:00,317,334,143,17:23:00,61,0,0,17,0,143
AS,2024-04-19,886,N962AK,SEA,23:40:00,23:39:00,350,327,-1,23:54:00,15,0,0,0,0,0
AS,2024-04-19,888,N469AS,SEA,07:00:00,06:49:00,354,334,-11,07:20:00,31,0,0,0,0,0
AS,2024-04-19,892,N969AK,SAN,11:08:00,11:01:00,335,340,-7,11:24:00,23,0,0,0,0,0
AS,2024-04-19,896,N709AL,SEA,15:59:00,16:58:00,348,330,59,17:22:00,24,0,0,0,0,41
AS,2024-04-20,802,N913AK,SEA,20:30:00,20:42:00,348,320,12,20:57:00,15,0,0,0,0,0
AS,2024-04-20,816,N978AK,SEA,10:41:00,10:34:00,351,327,-7,10:57:00,23,0,0,0,0,0
AS,2024-04-20,828,N946AK,ANC,22:22:00,22:33:00,365,356,11,22:54:00,21,0,0,0,0,0
AS,2024-04-20,834,N459AS,PDX,12:08:00,12:19:00,337,312,11,12:39:00,20,0,0,0,0,0
AS,2024-04-20,838,N409AS,SJC,14:27:00,14:18:00,309,290,-9,14:40:00,22,0,0,0,0,0
AS,2024-04-20,847,N918AK,PAE,12:51:00,12:48:00,338,321,-3,13:04:00,16,0,0,0,0,0
AS,2024-04-20,866,N928AK,LAX,15:24:00,15:43:00,334,308,19,16:04:00,21,0,0,0,0,0
